FLAGS_clocks_per_us,FLAGS_extime,FLAGS_gc_inter_us,FLAGS_max_ope,FLAGS_pre_reserve_tmt_element,FLAGS_pre_reserve_version,FLAGS_rmw,FLAGS_rratio,FLAGS_thread_num,FLAGS_ycsb,FLAGS_ycsb_max_ope,FLAGS_ycsb_rmw,FLAGS_ycsb_rratio,FLAGS_ycsb_tuple_num,FLAGS_ycsb_zipf_skew,FLAGS_zipf_skew,abort_counts_,abort_rate,ack_latency_max_us,ack_latency_p50_us,ack_latency_p90_us,ack_latency_p95_us,ack_latency_p999_us,ack_latency_p99_us,ack_process_ns_per_tx,actual_extime,avg_batch_size,avg_ready_queue_len,avg_waitlist_len,background_threads,batch_abort_counts_,batch_abort_rate,batch_commit_counts_,bytes_flushed_per_sec,commit_counts_,commits_per_fdatasync,committer_event_ns_per_tx,committer_num,committer_threads,cpu_list,cpu_policy,dep_wait_conditions_per_tx,derived_acked_commits,derived_logical_commits,durable_ack_tps,exit_code,fdatasync_ns_per_tx,fdatasync_per_sec,flush_us,frontier_alloc_count_per_tx,frontier_bytes_per_tx,frontier_collect_ns_per_tx,frontier_entries_per_tx,frontier_merge_ns_per_tx,frontier_nonzero_entries_per_tx,frontier_publish_ns_per_tx,frontier_shared_ptr_count_per_tx,global_atomic_per_tx,group_size,logger_num,logger_threads,logical_minus_acked,logical_tps,lsn_alloc_ns_per_tx,max_pending,max_ready_queue_len,max_waitlist_len,maxrss,mode,numactl_interleave,payload_build_ns_per_tx,pending_commits,queue_wait_us_per_acked_tx,read_frontier_updates_per_tx,ready_queue_push_ns_per_tx,remote_read_prob,remote_read_prob_ppm,repeat,seconds,skip_fdatasync,stderr_log,stdout_log,straggler_logger,straggler_sleep_us,thread_num,total_threads,tx_breakdown_abort_cleanup_ns,tx_breakdown_commit_cleanup_ns,tx_breakdown_delete_ns,tx_breakdown_insert_ns,tx_breakdown_maintenance_ns,tx_breakdown_node_validation_ns,tx_breakdown_read_ns,tx_breakdown_ssn_exclusion_ns,tx_breakdown_ssn_finalize_eta_ns,tx_breakdown_ssn_finalize_pi_ns,tx_breakdown_total_accounted_ns,tx_breakdown_update_ns,tx_breakdown_version_install_ns,tx_breakdown_wal_log_ns,version_install_ns_per_tx,waiting_conditions_per_tx,waitlist_pops_per_tx,waitlist_registration_ns_per_tx,waitlist_registrations_per_tx,wal_enqueue_ns_per_tx,wal_stats_ack_latency_max_us,wal_stats_ack_latency_p50_us,wal_stats_ack_latency_p90_us,wal_stats_ack_latency_p95_us,wal_stats_ack_latency_p999_us,wal_stats_ack_latency_p99_us,wal_stats_ack_latency_samples,wal_stats_ack_process_ns,wal_stats_acked_commits,wal_stats_async_acked_commits,wal_stats_avg_accounted_ns_per_commit,wal_stats_avg_batch_size,wal_stats_avg_ready_queue_len,wal_stats_avg_waitlist_len,wal_stats_bytes,wal_stats_commits,wal_stats_committer_event_ns,wal_stats_committer_num,wal_stats_committer_queue_wait_ns,wal_stats_dep_frontier_bytes,wal_stats_dep_frontier_entries,wal_stats_dep_frontier_nonzero_entries,wal_stats_dep_wait_conditions,wal_stats_durable_global_lsn,wal_stats_durable_mode,wal_stats_fdatasync_count,wal_stats_fdatasync_ns,wal_stats_flushed_commits,wal_stats_flusher_batches,wal_stats_frontier_alloc_count,wal_stats_frontier_collect_ns,wal_stats_frontier_merge_ns,wal_stats_frontier_publish_ns,wal_stats_frontier_shared_ptr_count,wal_stats_global_atomic_count,wal_stats_logger_num,wal_stats_logical_commits,wal_stats_logical_minus_acked,wal_stats_lsn_alloc_ns,wal_stats_max_pending_commits,wal_stats_max_ready_queue_len,wal_stats_max_waitlist_len,wal_stats_measured_ack_latency_max_us,wal_stats_measured_ack_latency_p50_us,wal_stats_measured_ack_latency_p90_us,wal_stats_measured_ack_latency_p95_us,wal_stats_measured_ack_latency_p999_us,wal_stats_measured_ack_latency_p99_us,wal_stats_measured_acked_commits,wal_stats_measured_durable_global_lsn,wal_stats_measured_logical_commits,wal_stats_measured_logical_minus_acked,wal_stats_measurement_pending_commits,wal_stats_measurement_stop_recorded,wal_stats_mutex_wait_ns,wal_stats_notify_wait_ns,wal_stats_payload_build_ns,wal_stats_read_frontier_updates,wal_stats_ready_queue_push_ns,wal_stats_shutdown_drain_acked_commits,wal_stats_total_accounted_ns,wal_stats_version_install_ns,wal_stats_waitlist_pops,wal_stats_waitlist_registration_ns,wal_stats_waitlist_registrations,wal_stats_wal_enqueue_ns,wal_stats_worker_stall_ns,wal_stats_write_frontier_updates,wal_stats_write_ns,worker_stall_ns_per_tx,worker_threads,workload_kind,workload_mode,write_frontier_updates_per_tx,write_ns_per_tx,ycsb_max_ope,ycsb_rratio
2100,5,10,10,100,10000,0,50,4,1,10,0,95,100000,0,0,3,0.0000,2009,128,256,256,512,512,145.910990,4,7,0,35,9,0,-nan,0,19135767.500000,669094,7.336937,508.844842,1,1,,,1.002342,669065,669092,167266.250000,0,13587.279935,22798.750000,100,10.498700,64.000191,2208.052673,8.000024,891.709297,3.868936,10521.845975,10.498700,0.000000,8,8,8,27,167273.000000,0.000000,65536,1,200,355148 kB,ermia_async_dep_frontier_cstamp,0,1197.618958,28,251.836916,9.498641,70.544891,0.000000,0,4,5,0,/home/sa2shun/tx-playground/ccbench/results/ermia_ycsbb_three_modes_20260607_163107/logs/ycsb_b_ermia_async_dep_frontier_cstamp_th4_remote0_r4_log8_com1_pend65536.err,/home/sa2shun/tx-playground/ccbench/results/ermia_ycsbb_three_modes_20260607_163107/logs/ycsb_b_ermia_async_dep_frontier_cstamp_th4_remote0_r4_log8_com1_pend65536.out,-1,0,4,4,2101099,82858868,0,0,98834143,71896002,6941181892,28657098,48917363,169806941,18681598206,753122253,263990617,10220231930,96.997009,1.002342,1.002342,1104.458460,1.002342,252.697347,2009,128,256,256,512,512,669094,97627876,669094,669094,286161,7,0,35,76543070,669094,340464013,1,168495266246,42822016,5352752,2588674,670659,0,async_dep_frontier_cstamp,91195,9091140306,669094,91195,7024596,1477390379,596635557,7040082967,7024596,0,8,669094,0,0,199,1,200,2009,128,256,256,512,512,669065,0,669092,27,28,1,0,0,801317264,6355465,47201022,29,191468872565,64899923,670659,738984320,670659,169077773,0,335172,2508784919,0.000000,4,ycsb,ycsb_b,0.500936,3749.536564,10,95
2100,5,10,10,100,10000,0,50,8,1,10,0,95,100000,0,0,0,0.0000,1212,128,256,256,256,256,0.000000,4,1,0,0,9,0,-nan,0,4212823.250000,152775,0.999948,428.253399,1,1,,,0.000000,152767,152767,38191.750000,0,92775.331930,38193.750000,100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.500887,8,8,8,0,38191.750000,329.845248,65536,1,0,241728 kB,ermia_pwal_group_global_prefix,0,1662.951861,0,0.000000,0.000000,379.612024,0.000000,0,4,5,0,/home/sa2shun/tx-playground/ccbench/results/ermia_ycsbb_three_modes_20260607_163107/logs/ycsb_b_ermia_pwal_group_global_prefix_th8_remote0_r4_log8_com1_pend65536.err,/home/sa2shun/tx-playground/ccbench/results/ermia_ycsbb_three_modes_20260607_163107/logs/ycsb_b_ermia_pwal_group_global_prefix_th8_remote0_r4_log8_com1_pend65536.out,-1,0,8,8,0,25159350,0,0,28147949,17412176,852222462,10218643,22887791,47732207,39628617088,87727677,69262478,38467846355,116.479645,0.000000,0.000000,0.000000,0.000000,292.511086,1212,128,256,256,256,256,152775,0,152775,0,354167,1,0,0,16851293,152775,65422987,1,0,0,0,0,0,229286,group_global_prefix,152775,14173009133,152775,152775,0,0,0,0,0,229286,8,152775,0,50389469,0,1,0,1212,128,256,256,256,256,152767,229276,152767,0,0,1,0,37742992460,254044167,0,57992190,8,54107921026,17794246,0,0,0,44686041,0,0,1701590333,0.000000,8,ycsb,ycsb_b,0.000000,11138.467948,10,95
2100,5,10,10,100,10000,0,50,8,1,10,0,95,100000,0,0,12,0.0000,362178,262144,262144,262144,262144,262144,142.146302,4,3,0,62233,9,0,-nan,0,29693644.500000,1056950,3.999788,519.797457,1,1,,,0.000000,991412,1056944,247853.000000,0,30076.373699,66062.500000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.500028,4,8,8,65532,264236.000000,148.447012,65536,7,65543,402504 kB,ermia_async_global_lsn_prefix,0,1472.314300,65533,334263.863844,0.000000,124.882621,0.000000,0,4,5,0,/home/sa2shun/tx-playground/ccbench/results/ermia_ycsbb_three_modes_20260607_163107/logs/ycsb_b_ermia_async_global_lsn_prefix_th8_remote0_r4_log8_com1_pend65536.err,/home/sa2shun/tx-playground/ccbench/results/ermia_ycsbb_three_modes_20260607_163107/logs/ycsb_b_ermia_async_global_lsn_prefix_th8_remote0_r4_log8_com1_pend65536.out,-1,0,8,8,6539899,128094933,0,0,131912090,111372532,5579335256,101469128,129660950,264040904,37777906193,554994606,409118908,30361366987,75.234078,0.000000,1.000006,8797.915030,1.000006,116.893734,362178,262144,262144,262144,262144,262144,1056950,150240681,1056950,1056950,313620882,3,0,62233,118774578,1056950,549396803,1,331393205781205,0,0,0,0,1585446,async_global_lsn_prefix,264250,31789042723,1056950,264250,0,0,0,0,0,1585446,8,1056950,0,156900179,65543,7,65543,362178,262144,262144,262144,262144,262144,991412,1487271,1056944,65532,65533,1,0,17686998710,1556153766,0,131993937,65538,331481591525156,79518207,1056950,9298903503,1056950,123550131,17686998710,0,9176046601,16734.092544,8,ycsb,ycsb_b,0.000000,8681.677176,10,95
2100,5,10,10,100,10000,0,50,8,1,10,0,95,100000,0,0,21,0.0000,1046,256,256,256,512,512,188.166275,4,6,0,67,9,0,-nan,0,29059469.000000,1018075,6.927875,716.121115,1,1,,,1.005424,1018016,1018072,254504.000000,0,18895.522677,36738.250000,100,10.500723,64.000189,3317.274683,8.000024,1110.891681,7.790869,14395.301111,10.500723,0.000000,8,8,8,56,254518.000000,0.000000,65536,1,161,480684 kB,ermia_async_dep_frontier_cstamp,0,1542.992670,56,326.118784,9.500582,133.004744,0.000000,0,4,5,0,/home/sa2shun/tx-playground/ccbench/results/ermia_ycsbb_three_modes_20260607_163107/logs/ycsb_b_ermia_async_dep_frontier_cstamp_th8_remote0_r4_log8_com1_pend65536.err,/home/sa2shun/tx-playground/ccbench/results/ermia_ycsbb_three_modes_20260607_163107/logs/ycsb_b_ermia_async_dep_frontier_cstamp_th8_remote0_r4_log8_com1_pend65536.out,-1,0,8,8,11910888,157366879,0,0,145983687,122364165,12788240135,64666661,112263243,306291177,37739853908,1341403941,452032621,22237330511,119.388772,1.005424,1.005424,2808.581829,1.005424,305.348401,1046,256,256,256,512,512,1018075,191566816,1018075,1018075,375181,6,0,67,116237876,1018075,729062856,1,331994140331,65156800,8144600,7931666,1023594,0,async_dep_frontier_cstamp,146953,19237002563,1018075,146953,10690492,3377224471,1130967715,14655452993,10690492,0,8,1018075,0,0,161,1,161,1046,256,256,256,512,512,1018016,0,1018072,56,56,1,0,0,1570877634,9672277,135408406,59,381963331150,121546366,1023594,2859338520,1023594,310866657,0,507982,5649875822,0.000000,8,ycsb,ycsb_b,0.498965,5549.583745,10,95
2100,5,10,10,100,10000,0,50,16,1,10,0,95,100000,0,0,6,0.0000,1415,256,256,256,512,256,0.000000,4,1,0,0,9,0,-nan,0,7457745.750000,267204,1.890138,234.434080,1,1,,,0.000000,267188,267188,66797.000000,0,53626.057439,35339.750000,100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.500880,8,8,8,0,66797.000000,473.435379,65536,1,0,258656 kB,ermia_pwal_group_global_prefix,0,2640.546933,0,0.000000,0.000000,276.883928,0.000000,0,4,5,0,/home/sa2shun/tx-playground/ccbench/results/ermia_ycsbb_three_modes_20260607_163107/logs/ycsb_b_ermia_pwal_group_global_prefix_th16_remote0_r4_log8_com1_pend65536.err,/home/sa2shun/tx-playground/ccbench/results/ermia_ycsbb_three_modes_20260607_163107/logs/ycsb_b_ermia_pwal_group_global_prefix_th16_remote0_r4_log8_com1_pend65536.out,-1,0,16,16,4202245,73030969,0,0,53490859,39912203,1551179430,47795992,92714608,122607909,78778722411,171674402,145027936,76477085858,139.221907,0.000000,0.000000,0.000000,0.000000,394.176007,1415,256,256,256,512,256,267204,0,267204,0,347183,1,0,0,29830983,267204,62637973,1,0,0,0,0,0,401017,group_global_prefix,141359,14328239035,267204,141359,0,0,0,0,0,401017,8,267204,0,126496252,0,1,0,1415,256,256,256,512,256,267188,400990,267188,0,0,1,0,74788972386,705522454,0,73980063,16,92768828449,37198423,0,0,0,105319099,0,0,2540462764,0.000000,16,ycsb,ycsb_b,0.000000,9508.146938,10,95
2100,5,10,10,100,10000,0,50,16,1,10,0,95,100000,0,0,9,0.0000,400974,262144,262144,262144,262144,262144,260.055557,4,3,0,62042,9,0,-nan,0,25776517.500000,914562,3.999694,1097.403321,1,1,,,0.000000,849003,914546,212250.750000,0,36024.499918,57163.500000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.500510,4,8,8,65543,228636.500000,313.672057,65536,7,65551,346348 kB,ermia_async_global_lsn_prefix,0,2102.130434,65543,393282.221176,0.000000,140.054036,0.000000,0,4,5,0,/home/sa2shun/tx-playground/ccbench/results/ermia_ycsbb_three_modes_20260607_163107/logs/ycsb_b_ermia_async_global_lsn_prefix_th16_remote0_r4_log8_com1_pend65536.err,/home/sa2shun/tx-playground/ccbench/results/ermia_ycsbb_three_modes_20260607_163107/logs/ycsb_b_ermia_async_global_lsn_prefix_th16_remote0_r4_log8_com1_pend65536.out,-1,0,16,16,7120930,167013592,0,0,160163649,145515989,5420671661,129413496,202625697,372619365,77042923914,599014498,471671364,69367093673,133.675848,0.000000,1.000017,21711.162434,1.000017,242.371265,400974,262144,262144,262144,262144,262144,914562,237832769,914562,914562,365258055,3,0,62042,103106070,914562,1003625818,1,333897785625269,0,0,0,0,1372285,async_global_lsn_prefix,228654,32946062302,914562,228654,0,0,0,0,0,1372285,8,914562,0,286867525,65551,7,65551,400974,262144,262144,262144,262144,262144,849003,1273995,914546,65543,65543,1,0,43865028836,1922494980,0,128085858,65559,334051137535493,122252712,914562,19855856759,914562,221659671,43865028836,0,8897114158,47963.720618,16,ycsb,ycsb_b,0.000000,9728.449042,10,95
2100,5,10,10,100,10000,0,50,16,1,10,0,95,100000,0,0,27,0.0000,1051,256,256,256,512,512,228.323038,4,7,0,65,9,0,-nan,0,30265407.000000,1052815,7.112963,1111.742150,1,1,,,1.004640,1052757,1052811,263189.250000,0,17131.221653,37003.250000,100,10.499643,64.000243,12009.640485,8.000030,1236.932086,7.801101,33847.823528,10.499643,0.000000,8,8,8,54,263202.750000,0.000000,65536,2,148,460328 kB,ermia_async_dep_frontier_cstamp,0,2130.998438,54,318.931686,9.499388,100.691744,0.000000,0,4,5,0,/home/sa2shun/tx-playground/ccbench/results/ermia_ycsbb_three_modes_20260607_163107/logs/ycsb_b_ermia_async_dep_frontier_cstamp_th16_remote0_r4_log8_com1_pend65536.err,/home/sa2shun/tx-playground/ccbench/results/ermia_ycsbb_three_modes_20260607_163107/logs/ycsb_b_ermia_async_dep_frontier_cstamp_th16_remote0_r4_log8_com1_pend65536.out,-1,0,16,16,17628252,198658912,0,0,181488366,155295063,22784576643,90157223,174009816,418781892,76922682011,2542887668,570867070,49788331106,138.199791,1.004640,1.004640,7092.138144,1.004640,456.110003,1051,256,256,256,512,512,1052815,240381006,1052815,1052815,399781,7,0,65,121061628,1052815,1170454365,1,335757564527,67380160,8422520,8213085,1057696,0,async_dep_frontier_cstamp,148013,18035938600,1052815,148013,11054140,12643881609,1302255706,35635360936,11054140,0,8,1052815,0,0,146,2,148,1051,256,256,256,512,512,1052757,0,1052811,54,54,1,0,0,2243538596,10001060,106009376,58,420895707879,145498260,1057696,7466681051,1057696,480197628,0,526550,5667946219,0.000000,16,ycsb,ycsb_b,0.500137,5383.631268,10,95
2100,5,10,10,100,10000,0,50,32,1,10,0,95,100000,0,0,22,0.0001,1610,256,256,256,512,512,0.000000,4,3,0,0,9,0,-nan,0,12280057.250000,436879,3.119110,160.708623,1,1,,,0.000000,436847,436847,109211.750000,0,33447.838960,35013.750000,100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.500328,8,8,8,0,109211.750000,673.044315,65536,1,0,295684 kB,ermia_pwal_group_global_prefix,0,2938.163380,0,0.000000,0.000000,167.748063,0.000000,0,4,5,0,/home/sa2shun/tx-playground/ccbench/results/ermia_ycsbb_three_modes_20260607_163107/logs/ycsb_b_ermia_pwal_group_global_prefix_th32_remote0_r4_log8_com1_pend65536.err,/home/sa2shun/tx-playground/ccbench/results/ermia_ycsbb_three_modes_20260607_163107/logs/ycsb_b_ermia_pwal_group_global_prefix_th32_remote0_r4_log8_com1_pend65536.out,-1,0,32,32,12492786,153694935,0,0,102788727,65260219,2721053769,146912201,294709571,278643715,156631972416,300481257,275998798,152279936438,148.833784,0.000000,0.000000,0.000000,0.000000,451.291441,1610,256,256,256,512,512,436879,0,436879,0,386501,3,0,0,49120229,436879,70205080,1,0,0,0,0,0,655414,group_global_prefix,140055,14611588106,436879,140055,0,0,0,0,0,655414,8,436879,0,294017390,0,1,0,1610,256,256,256,512,512,436847,655363,436847,0,0,1,0,149324000907,1283527858,0,73280238,32,168854335953,65017592,0,0,0,197145312,0,0,2935553470,0.000000,32,ycsb,ycsb_b,0.000000,6719.866383,10,95
2100,5,10,10,100,10000,0,50,32,1,10,0,95,100000,0,0,226,0.0002,395624,262144,262144,262144,262144,262144,387.768022,4,3,5,63330,9,0,-nan,0,26731721.000000,945888,3.999645,1940.837686,1,1,,,0.000000,880325,945856,220081.250000,0,32101.365900,59121.250000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.499081,4,8,8,65531,236464.000000,561.353353,65536,723,65567,358952 kB,ermia_async_global_lsn_prefix,0,3035.504752,65543,380892.414586,0.000000,152.833274,0.000000,0,4,5,0,/home/sa2shun/tx-playground/ccbench/results/ermia_ycsbb_three_modes_20260607_163107/logs/ycsb_b_ermia_async_global_lsn_prefix_th32_remote0_r4_log8_com1_pend65536.err,/home/sa2shun/tx-playground/ccbench/results/ermia_ycsbb_three_modes_20260607_163107/logs/ycsb_b_ermia_async_global_lsn_prefix_th32_remote0_r4_log8_com1_pend65536.out,-1,0,32,32,17184543,178020719,0,0,187991892,151782470,5848774315,174663199,336610085,478158990,156445831827,647508711,499540014,147925596889,141.964517,0.000000,1.000034,36297.499793,1.000034,278.443668,395624,262144,262144,262144,262144,262144,945888,366772710,945888,945888,354793394,3,5,63330,106926884,945888,1835752970,1,335309114870722,0,0,0,0,1417915,async_global_lsn_prefix,236485,30363269545,945888,236485,0,0,0,0,0,1417915,8,945888,0,530959437,65567,723,65567,395624,262144,262144,262144,262144,262144,880325,1319518,945856,65531,65543,1,0,102025323017,2871150383,0,144558269,65563,335594814225250,134277990,945888,34332207964,945888,263367614,102025323017,0,10806391612,107865.597953,32,ycsb,ycsb_b,0.000000,11424.986057,10,95
2100,5,10,10,100,10000,0,50,32,1,10,0,95,100000,0,0,53,0.0001,1567,256,256,256,512,512,233.674233,4,6,0,55,9,0,-nan,0,25996675.000000,902565,6.259493,1298.944696,1,1,,,1.002799,902485,902550,225621.250000,0,18289.940778,36047.250000,100,10.500252,64.001064,48306.462816,8.000133,1298.328954,7.766344,95256.742539,10.500252,0.000000,8,8,8,65,225637.500000,0.000000,65536,2,115,455772 kB,ermia_async_dep_frontier_cstamp,0,2523.484509,63,316.881006,9.499674,125.254059,0.000000,0,4,5,0,/home/sa2shun/tx-playground/ccbench/results/ermia_ycsbb_three_modes_20260607_163107/logs/ycsb_b_ermia_async_dep_frontier_cstamp_th32_remote0_r4_log8_com1_pend65536.err,/home/sa2shun/tx-playground/ccbench/results/ermia_ycsbb_three_modes_20260607_163107/logs/ycsb_b_ermia_async_dep_frontier_cstamp_th32_remote0_r4_log8_com1_pend65536.out,-1,0,32,32,26971055,179033663,0,0,177001106,136098628,50007866387,84193051,208872073,425724874,157076692957,5366408971,520410391,99944112758,139.025048,1.002799,1.002799,8404.079827,1.002799,500.602833,1567,256,256,256,512,512,902565,210902679,902565,902565,498964,6,0,55,103986700,902565,1172362535,1,285980354940,57764160,7220520,7009514,905076,0,async_dep_frontier_cstamp,144189,16507586049,902565,144189,9477002,43598998015,1171806797,85973972979,9477002,0,8,902565,0,0,115,2,115,1567,256,256,256,512,512,902485,0,902550,65,63,1,0,0,2277570944,8573931,113048051,80,450347888590,125477057,905076,7585102248,905076,451819087,0,451201,5178887209,0.000000,32,ycsb,ycsb_b,0.499918,5738.061281,10,95
